source_build,target_build,opcode,direction,seen,executed,ran,no_script,ok_exact,under_read,over_read,threw,compile_error,negative_length,consumed_p50,consumed_p90,script_sha,env_sha,consumed_hist,sampling,over_sigs
2507,2507,0x001C,IN,6718,1500,1500,0,1274,72,154,0,0,0,100,100,c7b0101dd29c,e531069fb1f2,84:6|89:66|97:6|98:1|100:1421,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [speed x:Int16]:147|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [unk#:Int16]:7
-,2507,0x001C,OUT,17,17,0,17,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
12,2507,0x001D,IN,94,94,94,0,94,0,0,0,0,0,100,100,73b8429f6c4a,d7b7fc65329f,100:94,reservoir;n=1500;seed=1,-
12,2507,0x001D,OUT,3,3,3,0,3,0,0,0,0,0,100,100,0e4f237b0289,d7b7fc65329f,100:3,reservoir;n=1500;seed=1,-
12,2507,0x001E,IN,61,61,61,0,0,0,61,0,0,0,100,100,3bbddaf0bb87,d7b7fc65329f,99:3|100:58,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [EnchantCharges:Int32]:53|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [FloatValue:Single]:6|PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [EnchantStatCount:Byte]:1|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [StatType:Int16]:1
12,2507,0x001F,IN,66,66,66,0,0,66,0,0,0,0,62,62,e9ab09106d52,d7b7fc65329f,62:66,reservoir;n=1500;seed=1,-
-,2507,0x001F,OUT,1,1,0,1,0,0,0,0,0,0,0,0,-,-,-,reservoir;n=1500;seed=1,-
12,2507,0x0020,OUT,219,219,219,0,189,30,0,0,0,0,100,100,6d8b0777422d,d7b7fc65329f,78:22|90:2|98:6|100:189,reservoir;n=1500;seed=1,-
2507,2507,0x0020,OUT,219,219,219,0,63,156,0,0,0,0,89,100,9259122a6ee0,e531069fb1f2,1:1|3:69|11:10|78:22|89:54|100:63,reservoir;n=1500;seed=1,-
2512,2507,0x0020,OUT,219,219,219,0,189,30,0,0,0,0,100,100,6d8b0777422d,6cdba8ccbaff,78:22|90:2|98:6|100:189,reservoir;n=1500;seed=1,-
